provinceName,provinceShortName,currentConfirmedCount...3,confirmedCount_sum,suspectedCount_sum,curedCount_sum,deadCount_sum,comment,locationId_s,statisticsData,cityName,currentConfirmedCount...12,confirmedCount,suspectedCount,curedCount,deadCount,locationId
广东省,广东,533,1347,0,807,7,,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,阳江,4,14,0,10,0,441700
广东省,广东,533,1347,0,807,7,,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,韶关,3,10,0,7,0,440200
广东省,广东,533,1347,0,807,7,,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,揭阳,3,8,0,5,0,445200
广东省,广东,533,1347,0,807,7,,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,汕尾,3,5,0,2,0,441500
广东省,广东,533,1347,0,807,7,,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,河源,3,4,0,1,0,441600
广东省,广东,533,1347,0,807,7,,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,潮州,1,5,0,4,0,445100
广东省,广东,533,1347,0,807,7,,440000,https://file1.dxycdn.com/2020/0223/281/3398299758115524068-135.json,清远,0,12,0,12,0,441800
浙江省,浙江,410,1205,0,794,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,温州,197,504,0,306,1,330300
浙江省,浙江,410,1205,0,794,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,台州,48,146,0,98,0,331000
浙江省,浙江,410,1205,0,794,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,宁波,36,157,0,121,0,330200
浙江省,浙江,410,1205,0,794,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,省十里丰监狱,36,36,0,0,0,0
浙江省,浙江,410,1205,0,794,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,杭州,33,169,0,136,0,330100
浙江省,浙江,410,1205,0,794,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,嘉兴,17,45,0,28,0,330400
浙江省,浙江,410,1205,0,794,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,金华,16,55,0,39,0,330700
浙江省,浙江,410,1205,0,794,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,绍兴,12,42,0,30,0,330600
浙江省,浙江,410,1205,0,794,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,舟山,5,10,0,5,0,330900
浙江省,浙江,410,1205,0,794,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,衢州,4,14,0,10,0,330800
浙江省,浙江,410,1205,0,794,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,丽水,3,17,0,14,0,331100
浙江省,浙江,410,1205,0,794,1,,330000,https://file1.dxycdn.com/2020/0223/537/3398299755968455045-135.json,湖州,3,10,0,7,0,330500
山东省,山东,406,755,0,343,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,济宁,223,257,0,34,0,370800
山东省,山东,406,755,0,343,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,烟台,27,47,0,20,0,370600
山东省,山东,406,755,0,343,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,济南,23,47,0,24,0,370100
山东省,山东,406,755,0,343,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,潍坊,22,44,0,22,0,370700
山东省,山东,406,755,0,343,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,青岛,21,60,0,38,1,370200
山东省,山东,406,755,0,343,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,德州,20,37,0,15,2,371400
山东省,山东,406,755,0,343,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,威海,13,38,0,25,0,371000
山东省,山东,406,755,0,343,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,聊城,13,38,0,25,0,371500
山东省,山东,406,755,0,343,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,淄博,13,30,0,16,1,370300
山东省,山东,406,755,0,343,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,泰安,11,35,0,22,2,370900
山东省,山东,406,755,0,343,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,临沂,5,49,0,44,0,371300
山东省,山东,406,755,0,343,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,枣庄,5,24,0,19,0,370400
山东省,山东,406,755,0,343,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,日照,5,16,0,11,0,371100
山东省,山东,406,755,0,343,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,滨州,4,15,0,11,0,371600
山东省,山东,406,755,0,343,6,,370000,https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json,菏泽,1,18,0,17,0,371700
安徽省,安徽,275,989,0,708,6,,340000,https://file1.dxycdn.com/2020/0223/734/3398299753820971301-135.json,合肥,54,174,0,119,1,340100
安徽省,安徽,275,989,0,708,6,,340000,https://file1.dxycdn.com/2020/0223/734/3398299753820971301-135.json,阜阳,46,155,0,109,0,341200
安徽省,安徽,275,989,0,708,6,,340000,https://file1.dxycdn.com/2020/0223/734/3398299753820971301-135.json,蚌埠,42,160,0,113,5,340300
安徽省,安徽,275,989,0,708,6,,340000,https://file1.dxycdn.com/2020/0223/734/3398299753820971301-135.json,六安,24,69,0,45,0,341500
安徽省,安徽,275,989,0,708,6,,340000,https://file1.dxycdn.com/2020/0223/734/3398299753820971301-135.json,亳州,21,108,0,87,0,341600
安徽省,安徽,275,989,0,708,6,,340000,https://file1.dxycdn.com/2020/0223/734/3398299753820971301-135.json,马鞍山,17,38,0,21,0,340500
安徽省,安徽,275,989,0,708,6,,340000,https://file1.dxycdn.com/2020/0223/734/3398299753820971301-135.json,安庆,14,83,0,69,0,340800
安徽省,安徽,275,989,0,708,6,,340000,https://file1.dxycdn.com/2020/0223/734/3398299753820971301-135.json,宿州,12,41,0,29,0,341300
安徽省,安徽,275,989,0,708,6,,340000,https://file1.dxycdn.com/2020/0223/734/3398299753820971301-135.json,铜陵,11,29,0,18,0,340700
安徽省,安徽,275,989,0,708,6,,340000,https://file1.dxycdn.com/2020/0223/734/3398299753820971301-135.json,淮南,9,27,0,18,0,340400
安徽省,安徽,275,989,0,708,6,,340000,https://file1.dxycdn.com/2020/0223/734/3398299753820971301-135.json,淮北,7,27,0,20,0,340600
安徽省,安徽,275,989,0,708,6,,340000,https://file1.dxycdn.com/2020/0223/734/3398299753820971301-135.json,芜湖,5,33,0,28,0,340200
安徽省,安徽,275,989,0,708,6,,340000,https://file1.dxycdn.com/2020/0223/734/3398299753820971301-135.json,池州,4,17,0,13,0,341700
安徽省,安徽,275,989,0,708,6,,340000,https://file1.dxycdn.com/2020/0223/734/3398299753820971301-135.json,滁州,4,13,0,9,0,341100
安徽省,安徽,275,989,0,708,6,,340000,https://file1.dxycdn.com/2020/0223/734/3398299753820971301-135.json,黄山,3,9,0,6,0,341000
安徽省,安徽,275,989,0,708,6,,340000,https://file1.dxycdn.com/2020/0223/734/3398299753820971301-135.json,宣城,2,6,0,4,0,341800
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,信阳,81,274,0,191,2,411500
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,郑州,46,157,0,111,0,410100
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,南阳,28,155,0,124,3,411300
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,周口,25,76,0,51,0,411600
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,驻马店,18,139,0,121,0,411700
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,商丘,14,91,0,74,3,411400
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,平顶山,14,58,0,43,1,410400
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,许昌,13,39,0,26,0,411000
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,安阳,12,53,0,41,0,410500
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,漯河,12,35,0,23,0,411100
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,洛阳,12,31,0,18,1,410300
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,开封,10,26,0,16,0,410200
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,鹤壁,8,19,0,11,0,410600
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,焦作,7,32,0,24,1,410800
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,濮阳,7,17,0,10,0,410900
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,新乡,6,57,0,48,3,410700
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,济源,2,5,0,3,0,419001
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,三门峡,0,7,0,6,1,411200
河南省,河南,263,1271,0,989,19,参考卫健委统计口径，部分县区与地级市合并,410000,https://file1.dxycdn.com/2020/0223/958/3398299751673487456-135.json,待明确地区,-52,0,0,48,4,0
湖南省,湖南,260,1016,0,752,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,长沙,88,242,0,152,2,430100
湖南省,湖南,260,1016,0,752,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,岳阳,57,156,0,98,1,430600
湖南省,湖南,260,1016,0,752,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,株洲,28,80,0,52,0,430200
湖南省,湖南,260,1016,0,752,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,常德,20,82,0,62,0,430700
湖南省,湖南,260,1016,0,752,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,娄底,20,76,0,56,0,431300
湖南省,湖南,260,1016,0,752,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,邵阳,13,102,0,88,1,430500
湖南省,湖南,260,1016,0,752,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,衡阳,10,48,0,38,0,430400
湖南省,湖南,260,1016,0,752,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,湘潭,10,36,0,26,0,430300
湖南省,湖南,260,1016,0,752,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,郴州,8,39,0,31,0,431000
湖南省,湖南,260,1016,0,752,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,益阳,3,59,0,56,0,430900
湖南省,湖南,260,1016,0,752,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,永州,2,43,0,41,0,431100
湖南省,湖南,260,1016,0,752,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,怀化,1,40,0,39,0,431200
湖南省,湖南,260,1016,0,752,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,湘西自治州,0,8,0,8,0,433100
湖南省,湖南,260,1016,0,752,4,,430000,https://file1.dxycdn.com/2020/0223/440/3398299751673072079-135.json,张家界,0,5,0,5,0,430800
江西省,江西,251,934,0,682,1,,360000,https://file1.dxycdn.com/2020/0223/161/3398299751673072165-135.json,九江,56,118,0,62,0,360400
江西省,江西,251,934,0,682,1,,360000,https://file1.dxycdn.com/2020/0223/161/3398299751673072165-135.json,南昌,45,229,0,184,0,360100
江西省,江西,251,934,0,682,1,,360000,https://file1.dxycdn.com/2020/0223/161/3398299751673072165-135.json,上饶,26,123,0,97,0,361100
江西省,江西,251,934,0,682,1,,360000,https://file1.dxycdn.com/2020/0223/161/3398299751673072165-135.json,宜春,22,106,0,84,0,360900
江西省,江西,251,934,0,682,1,,360000,https://file1.dxycdn.com/2020/0223/161/3398299751673072165-135.json,赣州,22,76,0,53,1,360700
江西省,江西,251,934,0,682,1,,360000,https://file1.dxycdn.com/2020/0223/161/3398299751673072165-135.json,新余,21,130,0,109,0,360500
江西省,江西,251,934,0,682,1,,360000,https://file1.dxycdn.com/2020/0223/161/3398299751673072165-135.json,抚州,20,72,0,52,0,361000
江西省,江西,251,934,0,682,1,,360000,https://file1.dxycdn.com/2020/0223/161/3398299751673072165-135.json,萍乡,17,33,0,16,0,360300
江西省,江西,251,934,0,682,1,,360000,https://file1.dxycdn.com/2020/0223/161/3398299751673072165-135.json,吉安,10,22,0,12,0,360800
江西省,江西,251,934,0,682,1,,360000,https://file1.dxycdn.com/2020/0223/161/3398299751673072165-135.json,鹰潭,8,18,0,10,0,360600
江西省,江西,251,934,0,682,1,,360000,https://file1.dxycdn.com/2020/0223/161/3398299751673072165-135.json,景德镇,3,6,0,3,0,360200
江西省,江西,251,934,0,682,1,,360000,https://file1.dxycdn.com/2020/0223/161/3398299751673072165-135.json,赣江新区,1,1,0,0,0,0
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,成都,61,143,0,79,3,510100
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,甘孜州,51,69,0,18,0,513300
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,达州,27,42,0,15,0,511700
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,南充,17,39,0,22,0,511300
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,泸州,14,24,0,10,0,510500
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,巴中,14,24,0,10,0,511900
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,德阳,11,18,0,7,0,510600
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,广安,10,30,0,20,0,511600
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,绵阳,10,22,0,12,0,510700
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,内江,9,22,0,13,0,511000
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,遂宁,7,17,0,10,0,510900
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,凉山州,5,13,0,8,0,513400
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,宜宾,2,12,0,10,0,511500
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,眉山,2,8,0,6,0,511400
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,雅安,2,7,0,5,0,511800
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,资阳,2,4,0,2,0,512000
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,自贡,1,9,0,8,0,510300
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,攀枝花,0,16,0,16,0,510400
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,广元,0,6,0,6,0,510800
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,乐山,0,3,0,3,0,511100
四川省,四川,245,529,0,281,3,,510000,https://file1.dxycdn.com/2020/0223/926/3398299755968455035-135.json,阿坝州,0,1,0,1,0,513200
黑龙江省,黑龙江,227,480,0,241,12,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,哈尔滨,118,198,0,77,3,230100
黑龙江省,黑龙江,227,480,0,241,12,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,双鸭山,26,52,0,23,3,230500
黑龙江省,黑龙江,227,480,0,241,12,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,鸡西,26,46,0,20,0,230300
黑龙江省,黑龙江,227,480,0,241,12,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,齐齐哈尔,16,43,0,26,1,230200
黑龙江省,黑龙江,227,480,0,241,12,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,大庆,13,26,0,12,1,230600
黑龙江省,黑龙江,227,480,0,241,12,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,绥化,8,47,0,35,4,231200
黑龙江省,黑龙江,227,480,0,241,12,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,七台河,7,17,0,10,0,230900
黑龙江省,黑龙江,227,480,0,241,12,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,牡丹江,6,14,0,8,0,231000
黑龙江省,黑龙江,227,480,0,241,12,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,黑河,5,14,0,9,0,231100
黑龙江省,黑龙江,227,480,0,241,12,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,鹤岗,1,5,0,4,0,230400
黑龙江省,黑龙江,227,480,0,241,12,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,伊春,1,1,0,0,0,230700
黑龙江省,黑龙江,227,480,0,241,12,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,佳木斯,0,15,0,15,0,230800
黑龙江省,黑龙江,227,480,0,241,12,,230000,https://file1.dxycdn.com/2020/0223/643/3398299753820971199-135.json,大兴安岭,0,2,0,2,0,232700
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,万州区,42,118,0,72,4,500101
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,江北区,17,28,0,11,0,500105
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,长寿区,11,22,0,11,0,500115
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,潼南区,11,18,0,7,0,500152
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,綦江区,10,23,0,13,0,500110
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,奉节县,10,22,0,12,0,500236
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,垫江县,10,20,0,10,0,500231
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,南岸区,10,15,0,5,0,500108
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,合川区,9,23,0,14,0,500117
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,九龙坡区,9,21,0,11,1,500107
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,沙坪坝区,8,9,0,1,0,500106
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,渝北区,7,17,0,10,0,500112
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,两江新区,7,17,0,10,0,-1
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,铜梁区,6,10,0,4,0,500151
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,丰都县,6,10,0,4,0,500230
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,大足区,5,14,0,9,0,500111
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,云阳县,4,25,0,21,0,500235
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,渝中区,4,20,0,16,0,500103
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,石柱县,4,15,0,11,0,500240
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,巫溪县,4,14,0,10,0,500238
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,荣昌区,4,9,0,5,0,500153
重庆市,重庆,221,576,0,349,6,,500000,https://file1.dxycdn.com/2020/0223/368/3398299751673487486-135.json,忠县,3,21,0,18,0,500233
